PlayerID,GameID,AchievementID,GainTime
56,171,2032,2023/8/8
56,181,2352,2020/5/30
56,187,1715,2020/10/11
56,199,3686,2021/9/3
57,23,2439,2024/1/24
57,27,480,2021/1/29
57,28,8813,2022/8/25
57,31,217,2022/4/25
57,45,1096,2021/12/9
57,52,613,2021/6/10
57,88,3979,2022/6/23
57,113,2207,2021/10/31
57,161,2544,2020/9/13
57,170,4404,2023/5/20
57,171,2033,2020/4/15
57,195,5200,2021/10/20
58,7,2887,2021/11/11
58,22,467,2021/10/28
58,30,176,2022/2/7
58,59,3798,2021/10/25
58,65,2966,2022/8/13
58,70,3033,2023/6/6
58,97,3114,2021/3/21
58,105,3286,2022/6/7
58,127,3303,2022/1/2
58,155,3120,2023/2/27
58,158,6970,2021/10/27
58,161,5181,2020/6/17
58,167,2803,2024/1/25
59,47,7065,2020/5/10
59,82,1,2021/12/9
59,135,3016,2023/6/13
59,163,1176,2021/5/9
59,189,2279,2021/2/1
60,7,2868,2023/1/1
60,21,4933,2022/8/1
60,22,943,2020/5/23
60,26,158,2023/5/20
60,67,2831,2021/8/30
60,91,418,2022/2/20
60,101,9714,2020/5/12
60,109,4411,2023/4/17
60,127,3294,2023/5/15
60,128,4832,2023/8/25
60,157,634,2023/8/13
60,170,4401,2020/9/19
60,189,2279,2024/2/4
61,6,4603,2023/8/26
61,24,249,2020/5/7
61,44,8191,2022/4/23
61,60,966,2023/11/5
61,80,231,2020/11/15
61,107,5227,2023/2/3
61,125,1056,2020/5/7
61,127,3290,2020/4/14
61,166,4725,2020/6/22
61,177,3212,2022/4/30
61,183,2298,2023/4/1
61,186,3629,2022/6/9
61,199,4255,2021/6/2
61,203,2290,2022/1/15
62,8,3491,2023/10/22
62,23,2380,2022/10/13
62,27,1821,2023/11/18
62,45,1093,2022/2/1
62,48,2770,2023/1/5
62,59,3796,2021/11/21
62,114,1570,2022/12/28
62,118,4353,2023/8/1
62,128,4825,2020/11/23
62,146,117,2023/3/1
62,161,1051,2022/8/18
62,190,3277,2021/7/5
63,12,2413,2021/12/22
63,16,1517,2021/6/10
63,83,684,2023/2/6
63,125,1335,2023/6/4
63,199,4244,2021/7/31
64,5,4545,2023/12/12
64,25,64,2023/8/12
64,60,964,2023/6/5
64,62,3868,2021/8/27
64,67,4635,2021/8/19
64,114,1569,2020/9/9
64,125,1342,2021/5/22
64,144,4998,2021/6/22
64,147,4135,2023/2/3
64,161,5183,2020/6/1
64,167,543,2023/9/8
64,203,7727,2020/8/5
65,20,3895,2022/8/26
65,23,706,2021/6/13
65,54,4696,2020/4/10
65,61,4161,2023/9/14
65,109,4412,2022/3/1
65,131,4297,2022/10/27
65,170,4402,2022/5/6
65,173,3453,2022/11/14
65,186,3621,2020/5/7
66,8,3504,2022/3/3
66,9,3718,2022/7/25
66,26,2420,2020/6/17
66,84,35,2021/6/19
66,87,2163,2021/4/8
66,102,6042,2023/12/24
66,117,4992,2023/8/23
66,166,4734,2024/1/2
66,168,3566,2023/3/25
66,182,5029,2023/3/19
66,202,4240,2021/1/29
67,2,7528,2022/12/12
67,32,1118,2024/1/2
67,35,4683,2022/5/25
67,81,352,2021/12/25
67,85,1652,2023/12/21
67,86,5271,2023/11/25
67,159,2194,2020/5/19
67,206,2889,2020/4/20
68,18,3258,2021/12/4
68,24,3459,2020/12/24
68,57,8670,2020/4/20
68,84,34,2022/5/21
68,98,900,2021/5/11
68,101,4944,2020/11/3
68,167,2987,2021/9/8
68,194,5555,2021/3/31
68,198,4537,2021/2/9
69,26,141,2022/8/18
69,54,285,2021/8/18
69,68,4448,2023/1/24
69,89,3446,2021/11/30
69,96,4332,2021/6/12
69,114,1572,2023/10/23
69,117,4992,2020/7/19
69,140,2145,2021/4/2
69,153,4149,2023/7/23
69,161,2535,2023/9/6
69,167,2981,2022/11/19
69,193,932,2021/3/9
70,10,2502,2023/12/16
70,23,714,2021/9/26
70,33,730,2021/8/19
70,49,1563,2022/9/29
70,78,7199,2021/7/1
70,84,5358,2020/7/26
70,99,7497,2020/10/14
70,119,911,2022/1/25
70,122,2337,2020/5/2
70,154,2246,2021/7/15
70,164,3995,2023/3/25
70,179,4822,2023/6/19
70,196,5041,2022/11/24
70,199,9541,2021/10/9
71,16,801,2024/1/28
71,44,3487,2020/8/27
71,81,9746,2021/11/9
71,102,3204,2021/9/24
71,139,2310,2022/7/22
72,33,740,2021/6/12
72,57,4648,2021/4/25
72,59,3797,2023/7/31
72,86,1539,2021/1/13
72,87,2156,2021/1/24
72,98,896,2020/8/29
72,103,1195,2022/6/28
72,143,3231,2022/9/9
72,184,5381,2021/8/30
73,4,1031,2022/7/11
73,5,3073,2021/12/9
73,10,2500,2021/2/16
73,19,5160,2020/10/27
73,21,9274,2022/9/7
73,38,1857,2023/2/10
73,39,7725,2023/4/2
73,53,318,2024/1/19
73,72,1664,2021/5/24
73,75,9151,2023/3/26
73,82,564,2022/8/17
73,93,9912,2023/3/3
73,106,1806,2020/5/17
73,120,1499,2023/11/18
73,127,3302,2022/8/7
73,136,9142,2020/12/22
73,150,3345,2021/10/30
73,188,1998,2021/7/27
73,196,5054,2021/5/14
74,3,1240,2021/2/12
74,7,2878,2020/6/9
74,18,3363,2023/8/13
74,24,107,2020/12/2
74,25,765,2023/10/6
74,51,1076,2021/10/4
74,52,4498,2022/3/22
74,65,2960,2021/10/30
74,97,3111,2023/3/7
74,107,5234,2023/12/28
74,112,1459,2021/5/23
74,120,1497,2020/6/17
74,131,4293,2020/5/3
74,142,3402,2023/5/27
74,150,3340,2022/12/20
74,159,2198,2023/10/7
74,173,1184,2020/5/18
74,193,936,2021/10/14
75,2,1826,2021/3/17
75,10,2509,2021/1/18
75,14,4365,2020/10/20
75,19,3917,2020/12/5
75,23,2369,2022/7/17
75,31,89,2021/4/24
75,43,2827,2022/5/28
75,60,2560,2024/2/6
75,79,4094,2023/11/28
75,82,2876,2022/10/12
75,83,702,2020/9/2
75,87,2095,2023/11/17
75,96,4329,2021/5/7
75,113,2209,2021/6/29
75,114,1571,2022/7/2
75,116,4841,2022/8/31
75,117,4995,2023/1/13
75,125,1055,2022/4/18
75,139,2315,2021/4/18
75,140,2154,2022/8/15
75,151,4899,2021/7/31
75,168,8626,2020/8/11
75,189,2266,2023/8/28
75,195,5207,2021/4/10
75,199,4251,2022/7/31
76,2,1827,2023/11/11
76,9,3736,2020/10/21
76,18,3664,2021/12/28
76,23,8451,2023/12/16
76,29,1877,2023/6/13
76,39,1352,2020/7/3
76,41,1888,2023/1/6
76,54,284,2021/10/6
76,58,3427,2022/10/31
76,68,4445,2020/9/21
76,77,4205,2022/8/7
76,88,3981,2021/12/24
76,90,448,2021/5/8
76,102,3203,2021/5/22
76,125,1522,2022/8/6
76,145,1018,2022/3/2
76,185,1437,2021/4/24
77,5,4277,2021/12/14
77,10,2467,2023/4/16
77,22,6682,2021/5/27
77,23,2445,2020/8/9
77,29,3231,2021/10/13
77,48,6870,2022/10/9
77,50,4086,2020/6/9
77,53,8760,2020/11/25
77,54,285,2022/3/11
77,74,8289,2022/2/19
77,82,20,2022/6/20
77,87,1745,2020/10/26
77,95,3773,2021/10/27
77,96,4318,2024/2/3
77,128,2193,2023/8/21
77,148,4750,2023/5/25
77,160,4336,2023/8/26
77,161,2538,2021/5/1
77,163,1175,2022/2/4
77,167,540,2022/4/16
77,178,4914,2020/9/17
78,5,3069,2020/9/10
78,6,4598,2020/5/6
78,20,3901,2021/3/20
78,28,4901,2021/12/2
78,42,1170,2020/6/14
78,69,2853,2023/8/2
78,103,1916,2021/7/14
78,109,3355,2020/12/11
78,120,6693,2023/3/10
78,137,859,2021/12/31
78,144,5003,2022/8/31
78,154,1636,2023/9/22
78,181,2341,2023/12/4
78,185,1436,2023/6/19
78,199,4245,2022/7/7
78,202,4232,2020/9/10
79,6,4613,2022/8/2
79,11,4450,2021/12/7
79,30,197,2022/10/12
79,32,7981,2023/4/9
79,38,1840,2020/9/21
79,47,4576,2021/2/17
79,53,3238,2023/8/30
79,64,1583,2020/9/16
79,72,1684,2020/6/18
79,89,1962,2024/2/2
79,112,1456,2022/12/26
79,120,1487,2024/1/23
79,144,5000,2022/10/11
79,154,2233,2023/7/12
79,157,2663,2020/6/13
79,167,6129,2022/3/10
79,176,5066,2022/4/2
79,177,3214,2021/1/31
79,183,2298,2023/9/21
79,199,4247,2023/8/2
79,200,1727,2023/4/23
79,205,3158,2020/11/25
80,4,1034,2021/6/15
80,7,2870,2022/4/14
80,16,815,2023/2/5
80,23,7265,2021/9/5
80,29,582,2021/4/25
80,30,344,2023/11/19
80,35,4681,2022/8/11
80,50,4062,2021/10/7
80,55,515,2023/9/8
80,60,969,2022/8/26
80,61,4156,2022/8/31
80,86,1535,2020/8/7
80,88,3969,2024/1/3
80,101,4020,2023/5/15
80,117,4994,2020/12/20
80,118,4351,2022/3/12
80,125,1130,2022/6/3
80,154,2230,2023/10/12
80,164,4004,2022/2/8
80,166,2262,2023/5/16
80,174,9226,2020/8/27
80,177,3214,2023/8/21
81,16,1516,2023/5/13
81,21,4928,2021/4/6
81,23,719,2021/3/18
81,28,2585,2022/1/10
81,31,7391,2022/3/8
81,33,8253,2021/12/6
81,40,4193,2022/3/6
81,42,1158,2023/5/31
81,49,658,2023/5/27
81,56,2529,2021/9/14
81,57,4663,2024/1/26
81,58,3427,2020/6/3
81,65,2961,2021/3/11
81,66,1710,2021/2/5
81,82,8789,2021/4/15
81,83,682,2021/3/8
81,87,1750,2022/12/9
81,97,5953,2020/6/14
81,98,894,2023/9/7
81,109,4415,2021/1/22
81,115,4107,2023/4/14
81,125,1343,2022/4/29
81,126,3848,2023/7/7
81,131,4283,2021/4/23
81,138,871,2022/2/18
81,141,5222,2021/12/3
81,157,2679,2021/10/27
81,167,538,2020/7/8
81,172,1989,2022/8/19
81,192,4474,2021/10/4
81,202,4236,2020/6/18
81,206,5640,2021/2/2
82,2,1278,2023/1/21
82,7,9253,2021/6/2
82,30,176,2023/8/5
82,37,3573,2021/8/4
82,66,1699,2020/4/20
82,87,2088,2023/8/31
82,95,3769,2020/12/9
82,96,4326,2022/11/4
82,105,4041,2022/8/8
82,117,4979,2021/5/1
82,125,1132,2022/6/24
82,144,5000,2021/2/2
82,150,3343,2022/3/29
82,167,538,2022/7/15
82,173,3453,2021/8/20
82,193,922,2021/11/10
82,203,2282,2022/6/7
83,8,3498,2022/1/18
83,14,1303,2022/12/9
83,23,709,2022/7/23
83,26,5956,2020/12/12
83,31,218,2021/7/17
83,41,1886,2020/8/5
83,56,2520,2023/9/16
83,62,3881,2020/9/23
83,70,3029,2020/8/21
83,72,1675,2022/10/27
83,74,3804,2023/5/26
83,79,4109,2023/5/30
83,82,2203,2022/1/9
83,83,1232,2022/8/22
83,85,1646,2023/8/30
83,97,3117,2022/11/9
83,103,1924,2020/6/19
83,111,5354,2020/9/10
83,115,2133,2022/7/13
83,134,2917,2023/11/1
83,154,2224,2023/2/26
83,167,2988,2022/8/7
83,172,1977,2020/12/28
83,191,3081,2020/12/22
83,195,7823,2020/11/18
83,202,4232,2020/5/12
84,5,3061,2020/9/23
84,9,3733,2020/7/27
84,11,3539,2021/4/13
84,35,7336,2023/4/11
84,50,4067,2023/12/20
84,51,2107,2021/5/13
84,61,4161,2023/10/25
84,62,3881,2020/10/10
84,67,4621,2022/3/18
84,77,4207,2022/10/17
84,80,226,2020/4/23
84,82,23,2023/8/1
84,85,1637,2021/2/15
84,93,5127,2022/6/13
84,96,4310,2020/5/22
84,109,4429,2022/8/4
84,113,9604,2020/11/20
84,125,1126,2022/2/2
84,156,3464,2021/1/10
84,157,2668,2021/1/30
84,161,2542,2020/7/6
84,180,4799,2022/12/10
84,191,5221,2021/2/12
84,200,1728,2021/11/5
85,7,2867,2021/5/14
85,15,2801,2021/3/4
85,22,461,2020/8/15
85,37,3559,2021/12/28
85,54,4703,2021/10/13
85,59,1623,2020/6/3
85,65,1772,2022/9/29
85,69,9124,2023/9/2
85,81,7768,2020/8/25
85,82,46,2023/12/24
85,98,905,2021/2/7
85,103,1910,2022/2/4
32,1,4526,2022/8/5
32,1,4523,2022/10/31
32,1,4515,2021/11/5
97,1,4519,2022/3/2
97,1,5629,2023/7/31
32,2,7528,2020/4/26
32,2,1826,2023/2/12
93,2,1838,2022/6/27
93,2,1265,2024/2/6
93,2,1830,2023/12/9
82,2,1830,2023/12/22
82,2,1838,2023/12/22
82,2,1833,2022/10/1
20,3,1242,2022/8/15
20,3,1249,2022/5/2
20,3,1253,2020/7/1
74,3,6914,2021/5/10
74,3,1242,2022/11/20
74,3,1405,2021/8/16
74,3,1236,2024/1/30
88,3,1260,2023/2/21
88,3,1420,2023/8/29
88,3,1243,2020/5/8
18,4,6297,2024/1/27
18,4,1390,2021/8/15
18,4,1040,2022/1/30
20,4,3158,2021/4/30
20,4,1377,2022/10/26
20,4,1034,2022/11/12
20,4,1376,2021/4/16
84,5,5129,2021/9/24
84,5,4545,2023/5/21
84,5,3064,2023/1/3
97,5,3072,2022/9/12
97,5,4541,2023/2/2
94,6,4594,2022/6/26
94,6,4589,2021/9/14
94,6,4610,2023/1/1
94,6,4587,2020/10/24
94,6,4608,2022/10/8
89,6,4610,2023/2/5
89,6,4611,2023/8/13
89,6,4593,2021/2/25
89,6,8204,2020/12/30
76,6,4588,2021/11/30
76,6,4600,2022/12/27
76,6,4589,2024/1/31
76,6,4591,2021/1/4
74,7,2869,2021/1/23
74,7,2865,2021/3/1
74,7,2866,2023/4/22
89,7,2886,2021/8/25
89,7,2864,2022/12/9
60,7,2864,2023/7/6
60,7,2887,2023/4/7
88,8,3492,2023/5/15
88,8,3490,2020/8/28
6,8,3505,2023/12/22
6,8,3506,2022/12/5
6,8,6569,2022/10/9
76,9,3731,2020/10/19
76,9,3726,2021/12/24
76,9,3723,2022/9/30
76,9,3740,2022/8/12
66,9,3725,2022/9/30
66,9,3728,2021/7/20
66,9,3731,2020/4/19
66,9,3733,2024/1/7
66,9,3735,2021/6/26
84,9,3740,2021/9/18
84,9,3717,2022/9/5
84,9,3727,2021/8/3
13,10,2486,2022/9/22
13,10,2484,2022/8/8
13,10,2475,2020/6/5
13,10,6259,2021/11/7
13,10,2490,2021/8/6
93,10,1783,2021/6/23
93,10,2477,2020/11/4
96,11,2720,2023/1/3
96,11,3527,2022/4/24
53,11,3543,2023/6/10
53,11,2725,2021/12/5
94,12,2397,2022/8/9
94,12,2416,2023/11/18
94,12,9159,2022/9/16
94,12,2405,2021/2/5
63,12,2409,2021/10/17
63,12,2410,2023/6/29
63,12,2405,2020/11/22
63,12,2399,2020/9/3
63,12,2407,2021/9/7
3,12,2404,2021/10/25
3,12,2399,2022/8/1
3,12,2422,2023/9/30
3,12,9159,2020/5/3
44,13,3691,2020/6/13
44,13,3688,2021/7/28
44,13,3684,2022/1/18
44,13,3681,2021/7/29
94,13,2430,2022/11/16
94,13,3672,2022/9/21
94,13,2424,2022/12/23
94,13,2429,2022/7/20
37,14,1288,2020/10/23
37,14,1938,2021/8/18
52,14,1930,2022/9/25
52,14,1936,2023/4/18
52,14,1285,2020/6/12
52,14,3048,2023/10/23
52,14,1302,2023/6/13
85,15,4123,2020/11/10
85,15,3823,2021/1/12
85,15,2783,2022/7/1
85,15,2782,2022/7/5
85,15,2787,2022/8/6
41,15,3823,2022/6/16
41,15,2779,2023/5/23
41,15,4123,2020/5/1
81,16,814,2020/5/27
81,16,1503,2021/8/21
81,16,1509,2023/9/15
98,16,3487,2022/10/2
98,16,805,2023/4/25
98,16,1516,2020/7/20
98,16,804,2022/10/11
96,17,840,2020/8/23
96,17,832,2022/1/21
96,17,841,2020/10/3
96,17,822,2023/12/20
96,17,838,2021/12/6
90,17,771,2023/2/18
90,17,795,2022/11/3
90,17,772,2020/7/12
90,17,841,2021/12/21
90,17,827,2021/11/2
86,17,795,2023/5/21
86,17,776,2020/6/22
86,17,829,2021/6/6
86,17,786,2023/10/29
40,18,3662,2023/10/9
40,18,3671,2021/6/17
40,18,3663,2023/11/4
40,18,3046,2020/10/5
40,18,3369,2022/2/16
74,18,3042,2020/10/18
74,18,3660,2021/1/26
74,18,3670,2022/1/24
74,18,3654,2023/7/26
74,18,3048,2021/11/9
5,19,5148,2021/3/23
5,19,5164,2023/5/22
5,19,5155,2021/4/12
55,19,3929,2021/6/14
55,19,3921,2020/8/4
55,19,5148,2021/6/29
55,19,5160,2021/1/23
55,19,5161,2021/3/5
21,20,3906,2022/3/7
21,20,3898,2023/9/4
21,20,3899,2023/3/14
21,20,3911,2022/6/13
65,20,3898,2020/10/30
65,20,3893,2023/10/4
27,21,4932,2022/3/29
27,21,8140,2021/8/22
27,21,4929,2023/10/18
20,21,4936,2021/6/9
20,21,4933,2021/9/10
46,21,4936,2020/4/28
46,21,4927,2021/10/22
46,21,4935,2020/10/1
77,22,945,2020/8/12
77,22,943,2021/10/24
77,22,939,2023/2/26
30,22,3233,2021/2/20
30,22,951,2022/12/31
30,22,946,2020/10/5
46,22,953,2023/8/31
46,22,472,2022/4/13
46,22,4192,2020/7/9
46,22,8896,2020/7/5
70,23,710,2023/10/28
70,23,2377,2023/10/20
70,23,713,2020/6/8
70,23,716,2022/6/21
70,23,3091,2021/4/13
83,23,7265,2024/1/31
83,23,2374,2024/1/9
83,23,5339,2020/10/5
28,23,6412,2022/4/12
28,23,709,2021/10/1
28,23,2383,2022/4/1
23,24,1180,2021/6/22
23,24,250,2022/1/1
23,24,256,2021/5/5
47,24,252,2020/11/9
47,24,7832,2022/12/27
47,24,99,2023/11/27
47,24,95,2022/1/6
68,24,260,2021/9/9
68,24,98,2020/6/22
5,25,73,2023/8/29
5,25,71,2023/12/11
5,25,61,2023/12/29
5,25,64,2022/11/7
45,25,759,2020/7/20
45,25,60,2023/9/26
74,25,8824,2020/4/15
74,25,64,2023/2/9
74,25,7344,2022/4/4
74,25,762,2020/12/24
74,25,751,2020/7/26
35,26,168,2021/12/14
35,26,142,2022/5/8
6,26,135,2023/8/30
6,26,166,2024/2/2
94,27,1816,2022/12/1
94,27,493,2022/8/15
94,27,1814,2022/9/30
94,27,2644,2023/7/9
94,27,1812,2021/6/8
49,27,485,2022/12/23
49,27,487,2020/6/12
62,27,483,2020/5/9
62,27,487,2021/4/5
62,27,488,2023/2/10
62,27,486,2023/1/27
62,27,1823,2021/10/29
78,28,7101,2022/10/14
78,28,4904,2020/9/19
81,28,2576,2023/9/2
81,28,4911,2021/8/24
81,28,8813,2020/12/26
47,28,391,2023/11/6
47,28,4904,2022/7/3
47,28,372,2022/7/23
47,28,6500,2020/7/8
76,29,580,2021/3/17
76,29,1872,2022/3/11
76,29,1864,2023/4/21
76,29,1878,2020/11/26
76,29,1868,2023/7/13
18,29,583,2022/12/23
18,29,1879,2022/7/3
98,30,4991,2022/9/29
98,30,3208,2023/3/12
98,30,351,2020/10/10
98,30,347,2021/7/11
100,30,3852,2022/1/1
100,30,191,2021/12/22
100,30,347,2020/8/16
100,30,186,2021/4/29
79,30,3852,2023/1/9
79,30,340,2022/4/14
79,30,347,2022/6/9
75,31,213,2023/11/17
75,31,211,2021/7/2
75,31,79,2021/2/18
75,31,94,2020/12/29
75,31,222,2021/9/1
91,31,215,2020/6/13
91,31,93,2023/1/3
91,31,85,2022/4/7
91,31,84,2020/8/12
91,31,213,2023/2/24
79,32,7829,2023/8/23
79,32,199,2021/4/3
79,32,1065,2022/11/26
79,32,201,2023/3/6
79,32,208,2021/10/4
30,32,1113,2020/9/18
90,33,728,2023/8/7
90,33,747,2021/3/9
90,33,739,2021/4/13
43,33,743,2020/12/2
43,33,737,2022/8/8
43,33,748,2022/4/5
43,33,726,2021/6/11
26,33,750,2023/1/31
26,33,744,2020/9/6
26,33,1324,2021/11/28
26,33,746,2022/8/2
26,33,1325,2021/8/8
5,34,5176,2022/1/2
5,34,2847,2021/5/30
5,34,2839,2020/10/16
5,34,2841,2022/10/14
5,34,2843,2021/6/8
9,34,1103,2021/4/23
9,34,2841,2021/4/9
84,35,4685,2024/1/8
84,35,4670,2023/9/13
90,35,4681,2021/2/19
90,35,4684,2022/7/3
80,35,4690,2020/7/16
80,35,5977,2022/10/30
94,36,1222,2022/4/6
94,36,1227,2021/10/26
94,36,1224,2022/6/2
94,36,1225,2021/2/24
94,36,1233,2022/8/30
50,36,1230,2021/12/28
50,36,1213,2023/6/22
92,36,9374,2023/1/15
92,36,1230,2020/5/20
92,36,1225,2023/1/14
92,36,1220,2021/5/9
92,36,1224,2021/9/13
97,37,3557,2021/8/30
97,37,1544,2023/10/14
97,37,3567,2021/8/20
97,37,3565,2023/11/8
91,37,3566,2023/12/10
91,37,3788,2022/8/13
91,37,2214,2022/3/7
82,37,3585,2021/3/17
82,37,3559,2022/4/7
82,37,3571,2021/7/28
82,37,3581,2021/6/24
79,38,1860,2021/6/19
79,38,8225,2022/9/16
79,38,1846,2020/11/21
14,38,1843,2021/9/9
14,38,1856,2023/8/12
14,38,1849,2023/2/7
73,38,1862,2022/10/20
73,38,1863,2020/5/20
73,38,1859,2022/3/28
73,38,7123,2021/5/9
73,38,1853,2023/9/12
50,39,1350,2020/9/28
50,39,1357,2020/6/9
50,39,1351,2020/6/15
50,39,1353,2021/7/27
20,39,1349,2022/6/16
20,39,1357,2023/2/11
20,39,1351,2023/4/30
73,39,1356,2022/6/22
73,39,1353,2020/10/21
73,39,9500,2021/11/9
73,39,3003,2022/2/12
73,39,7944,2023/4/24
8,40,4191,2022/2/17
8,40,4196,2021/9/22
8,40,4187,2020/7/20
8,40,4183,2022/11/17
98,40,4449,2022/6/8
98,40,4181,2020/8/22
95,41,1895,2023/5/28
95,41,3009,2022/12/26
95,41,1889,2023/11/5
76,41,7270,2023/10/24
76,41,1891,2020/6/26
83,41,1893,2023/11/29
83,41,7270,2020/12/23
83,41,1897,2021/6/3
83,41,1898,2023/6/22
83,41,1888,2020/5/3
88,42,1172,2023/6/27
88,42,1160,2023/7/7
88,42,4121,2022/1/12
88,42,1157,2023/6/11
81,42,4119,2022/12/12
81,42,4117,2021/12/19
81,42,1163,2023/6/29
81,42,4132,2020/12/8
91,42,1156,2021/9/25
91,42,3125,2021/5/21
91,42,1166,2023/10/12
49,43,8498,2022/5/15
49,43,2759,2024/1/17
75,43,2745,2023/5/25
75,43,2758,2020/9/22
75,43,2756,2021/12/11
75,43,8498,2023/2/26
86,43,2761,2021/6/16
86,43,2733,2023/4/29
86,43,2749,2023/1/20
86,43,2748,2021/6/18
71,44,3482,2020/9/13
71,44,3480,2020/12/15
94,44,9400,2021/1/2
94,44,2052,2023/8/7
94,44,3368,2021/12/12
94,44,3482,2024/1/5
94,44,3485,2022/4/29
47,44,3485,2023/4/25
47,44,2052,2021/10/9
47,44,8191,2021/9/25
47,44,3482,2020/12/10
47,44,3488,2020/8/31
88,45,4454,2020/8/11
88,45,1087,2023/1/10
88,45,1093,2022/9/29
88,45,1099,2020/8/30
88,45,1098,2023/3/11
13,45,1087,2022/8/17
13,45,1100,2020/10/27
13,45,1096,2020/4/28
13,45,7606,2024/1/11
57,45,1091,2023/10/24
57,45,1095,2021/8/14
57,45,9591,2021/1/30
57,45,1093,2022/8/3
57,45,7606,2020/4/16
7,46,1958,2021/5/21
7,46,3403,2022/11/29
3,46,1971,2020/8/17
3,46,1964,2023/6/15
3,46,1968,2023/2/7
3,46,1972,2022/10/4
3,46,1955,2023/5/14
17,46,1972,2020/6/3
17,46,7748,2023/8/27
17,46,6793,2022/11/8
17,46,1969,2020/9/14
96,47,2639,2021/3/21
96,47,4582,2022/1/30
96,47,4565,2024/1/16
96,47,4244,2023/10/28
79,47,4578,2021/10/7
79,47,4582,2020/8/17
79,47,4244,2021/5/24
79,47,4583,2020/11/24
79,47,4580,2022/12/18
97,47,1250,2021/11/14
97,47,4569,2023/10/27
97,47,4581,2023/2/17
97,47,4571,2023/8/2
97,47,4579,2020/5/15
52,48,2771,2024/2/2
52,48,2764,2020/11/4
52,48,2770,2021/11/7
52,48,4794,2021/9/21
52,48,2769,2024/1/8
9,48,2765,2022/1/31
9,48,2764,2022/3/12
10,48,6870,2022/4/17
10,48,2770,2023/2/15
43,49,660,2023/10/24
43,49,656,2020/6/18
43,49,651,2021/1/30
100,49,659,2021/6/15
100,49,663,2022/8/20
100,49,657,2021/7/26
11,49,652,2021/11/21
11,49,1559,2023/6/7
11,49,1561,2021/2/19
97,50,2652,2023/11/28
97,50,988,2023/4/2
97,50,2639,2022/8/2
97,50,4085,2023/5/31
91,50,2647,2023/1/11
91,50,2632,2021/2/25
74,51,1068,2022/6/12
74,51,2112,2020/11/30
84,51,1077,2020/11/5
84,51,1069,2023/6/22
84,51,1076,2021/5/12
84,51,2109,2022/11/15
84,51,1079,2021/7/18
94,51,1083,2021/10/31
94,51,2109,2024/1/20
94,51,1070,2021/6/5
57,52,4497,2020/7/5
57,52,607,2020/10/28
57,52,612,2022/12/21
57,52,4499,2021/6/8
88,52,612,2023/1/2
88,52,619,2022/4/20
88,52,622,2021/4/22
77,53,324,2021/4/14
77,53,316,2022/9/6
77,53,3235,2020/9/15
99,53,331,2020/9/9
99,53,335,2021/8/27
99,53,3241,2023/10/23
99,53,3240,2023/3/1
99,53,3233,2020/4/11
76,54,267,2022/3/25
76,54,4700,2023/6/17
76,54,1076,2020/9/4
76,54,269,2022/12/8
43,54,277,2022/7/8
43,54,270,2021/3/9
43,54,1481,2022/7/20
43,54,3517,2023/12/4
43,54,276,2021/4/23
92,55,502,2022/11/12
92,55,504,2023/12/9
92,55,498,2021/3/11
92,55,503,2020/11/17
86,55,494,2023/7/24
86,55,511,2023/11/11
86,55,505,2023/8/6
80,55,495,2023/2/23
80,55,510,2022/2/25
33,56,2510,2020/12/23
33,56,2514,2024/1/27
83,56,2523,2023/11/27
83,56,2519,2023/10/9
81,56,2513,2023/4/2
39,57,4653,2021/2/2
39,57,4663,2023/1/10
39,57,4660,2021/9/16
39,57,4654,2023/10/16
12,57,4662,2021/11/21
12,57,8670,2021/9/21
12,57,4642,2020/8/19
68,57,4664,2022/3/26
68,57,4124,2022/5/26
68,57,4642,2020/11/13
68,57,8554,2023/8/28
81,58,3424,2021/1/21
81,58,3428,2024/2/2
81,58,3422,2021/1/6
81,58,3423,2022/1/16
30,58,3430,2021/2/1
30,58,3424,2022/10/7
91,58,3418,2020/9/9
91,58,3436,2023/11/15
91,58,3419,2020/6/9
91,58,3427,2022/9/9
91,58,3420,2021/8/5
96,59,1622,2022/10/7
96,59,3799,2022/5/29
96,59,3807,2023/1/21
96,59,3817,2022/9/15
96,59,6228,2022/2/10
8,59,1635,2021/3/18
8,59,1623,2021/9/30
99,59,1633,2023/9/5
99,59,1623,2020/4/19
99,59,1636,2022/4/21
99,59,3811,2022/7/23
39,60,4082,2021/12/24
39,60,2553,2020/6/22
39,60,2550,2022/7/20
89,60,968,2023/7/7
89,60,2558,2023/10/17
97,60,970,2021/9/23
97,60,2549,2023/11/6
97,60,955,2022/10/8
32,61,4171,2023/5/6
32,61,4164,2021/4/18
32,61,4169,2022/7/26
32,61,4163,2023/7/28
65,61,2254,2022/5/3
65,61,4160,2020/9/17
98,62,3867,2020/5/24
98,62,3868,2023/3/30
98,62,3874,2020/10/23
98,62,3877,2021/5/2
33,62,3870,2021/8/27
33,62,7207,2022/5/27
33,62,3874,2023/9/21
33,62,3868,2020/6/17
33,62,3883,2022/6/12
35,63,3260,2022/11/1
35,63,3271,2022/1/13
35,63,3264,2021/11/7
87,63,3265,2024/1/8
87,63,3273,2020/4/12
87,63,3252,2020/8/28
87,63,5431,2022/7/28
87,63,3264,2021/2/19
100,64,1595,2021/10/14
100,64,1589,2021/8/2
100,64,1590,2023/7/13
100,64,6696,2023/8/28
100,64,1591,2021/12/6
79,64,1585,2022/2/22
79,64,1584,2023/8/2
